1014	1605641508179	0.000000	0.035900	0.000000	0.000040	0.000000	0.000000	0.000000	0.000000	0.002643	0.002643
1024	10	-0.000105	-0.000202	0.000000	-0.000086	0.000105	0.000001	0.010840	0.046522	-0.013094	0.033428
1034	10	-0.000105	-0.000023	-0.000000	0.000001	0.000105	0.000002	0.000053	0.003410	0.005923	0.009332
1044	10	-0.000106	-0.000043	-0.000000	0.000000	0.000106	0.000003	0.000029	0.003342	0.018713	0.022055
1054	10	-0.000106	-0.000058	-0.000000	0.000001	0.000106	0.000004	0.000047	0.003449	0.005848	0.009297
1064	10	-0.000107	-0.000077	-0.000000	0.000000	0.000107	0.000005	0.000063	0.003557	0.037359	0.040916
1074	10	-0.000107	-0.000074	-0.000000	0.000009	0.000107	0.000006	0.000082	0.003675	0.029532	0.033207
1084	10	-0.000108	-0.000104	-0.000000	0.000004	0.000108	0.000007	0.000085	0.003737	0.024384	0.028121
1094	10	-0.000109	-0.000127	-0.000000	0.000001	0.000109	0.000009	0.000102	0.003856	0.002692	0.006549
1104	10	-0.000111	-0.000146	-0.000000	0.000000	0.000111	0.000010	0.000133	0.004042	-0.023268	-0.019227
1114	10	-0.000112	-0.000165	-0.000000	0.000000	0.000112	0.000011	0.000150	0.004180	-0.003823	0.000356
1124	10	-0.000114	-0.000183	-0.000000	0.000000	0.000114	0.000012	0.000174	0.004349	-0.044570	-0.040222
1134	10	-0.000116	-0.000217	-0.000000	-0.000006	0.000116	0.000013	0.000196	0.004519	-0.009806	-0.005287
1144	10	-0.000118	-0.000222	-0.000000	-0.000001	0.000118	0.000014	0.000214	0.004680	0.015998	0.020678
1154	10	-0.000120	-0.000234	-0.000000	0.000003	0.000120	0.000015	0.000227	0.004823	-0.027507	-0.022684
1164	10	-0.000123	-0.000268	-0.000000	-0.000004	0.000123	0.000017	0.000241	0.004975	-0.015819	-0.010844
1174	10	-0.000125	-0.000281	-0.000000	-0.000001	0.000125	0.000018	0.000271	0.005200	-0.011500	-0.006299
1184	10	-0.000128	-0.000307	-0.000000	-0.000003	0.000128	0.000019	0.000284	0.005364	0.007215	0.012579
1194	10	-0.000131	-0.000322	-0.000000	-0.000000	0.000131	0.000020	0.000300	0.005547	0.002199	0.007746
1204	10	-0.000134	-0.000339	-0.000000	0.000002	0.000134	0.000022	0.000329	0.005786	-0.002092	0.003694
1214	10	-0.000138	-0.000364	-0.000000	0.000001	0.000138	0.000023	0.000344	0.005979	0.022310	0.028289
1224	10	-0.000142	-0.000372	-0.000000	0.000007	0.000142	0.000025	0.000374	0.006235	-0.004645	0.001590
1234	10	-0.000145	-0.000409	-0.000000	0.000001	0.000145	0.000026	0.000383	0.006419	-0.019475	-0.013056
1244	10	-0.000150	-0.000436	-0.000000	-0.000000	0.000150	0.000028	0.000416	0.006704	0.005226	0.011930
1254	10	-0.000154	-0.000455	-0.000000	0.000002	0.000154	0.000029	0.000441	0.006968	-0.004480	0.002488
1264	10	-0.000159	-0.000485	-0.000000	0.000000	0.000159	0.000031	0.000456	0.007202	0.001581	0.008783
1274	10	-0.000164	-0.000499	-0.000000	0.000005	0.000164	0.000032	0.000499	0.007550	-0.023444	-0.015894
1284	10	-0.000169	-0.000544	-0.000000	-0.000003	0.000169	0.000034	0.000513	0.007794	0.018247	0.026040
1294	10	-0.000174	-0.000566	0.000000	-0.000000	0.000174	0.000036	0.000543	0.008113	0.000627	0.008740
1304	10	-0.000180	-0.000594	0.000000	0.000000	0.000180	0.000038	0.000575	0.008446	-0.034665	-0.026219
1314	10	-0.000186	-0.000625	0.000000	-0.000000	0.000186	0.000039	0.000596	0.008752	0.020292	0.029043
1324	10	-0.000192	-0.000647	0.000000	0.000003	0.000192	0.000041	0.000635	0.009132	-0.019851	-0.010719
