1013	1605640898149	0.000000	0.037741	0.000000	0.000042	0.000000	0.000000	0.000000	0.000000	-0.004689	-0.004689
1023	10	-0.000104	-0.000229	-0.000000	-0.000097	0.000104	0.000001	0.010417	0.044812	0.002485	0.047297
1033	10	-0.000105	-0.000011	-0.000001	0.000006	0.000105	0.000002	0.000053	0.003391	0.021203	0.024594
1044	10	-0.000105	-0.000042	-0.000000	-0.000000	0.000105	0.000003	0.000022	0.003296	0.013828	0.017124
1053	10	-0.000105	-0.000051	-0.000000	0.000003	0.000105	0.000004	0.000046	0.003427	0.024223	0.027650
1063	10	-0.000106	-0.000071	-0.000000	0.000002	0.000106	0.000005	0.000059	0.003515	-0.020175	-0.016659
1074	10	-0.000107	-0.000094	-0.000000	-0.000000	0.000107	0.000006	0.000079	0.003643	-0.020236	-0.016593
1083	10	-0.000108	-0.000113	-0.000000	-0.000001	0.000108	0.000007	0.000105	0.003797	-0.032893	-0.029096
1094	10	-0.000109	-0.000139	-0.000001	-0.000005	0.000109	0.000008	0.000115	0.003896	0.049510	0.053406
1103	10	-0.000110	-0.000135	-0.000000	0.000004	0.000110	0.000010	0.000132	0.004022	-0.008668	-0.004646
1114	10	-0.000112	-0.000170	-0.000000	-0.000003	0.000112	0.000011	0.000145	0.004143	-0.010090	-0.005947
1124	10	-0.000113	-0.000185	-0.000000	-0.000001	0.000113	0.000012	0.000168	0.004309	-0.009161	-0.004852
1133	10	-0.000115	-0.000206	-0.000001	-0.000003	0.000115	0.000013	0.000197	0.004503	-0.028956	-0.024453
1143	10	-0.000117	-0.000231	-0.000001	-0.000005	0.000117	0.000014	0.000212	0.004653	0.014294	0.018948
1153	10	-0.000120	-0.000237	-0.000001	0.000000	0.000120	0.000015	0.000226	0.004800	0.000907	0.005707
1163	10	-0.000122	-0.000254	-0.000001	0.000002	0.000122	0.000017	0.000241	0.004955	-0.003129	0.001826
1173	10	-0.000125	-0.000278	-0.000001	-0.000000	0.000125	0.000018	0.000260	0.005135	-0.000709	0.004426
1183	10	-0.000127	-0.000298	-0.000001	0.000000	0.000127	0.000019	0.000284	0.005340	0.012873	0.018213
1193	10	-0.000130	-0.000316	-0.000001	0.000001	0.000130	0.000020	0.000299	0.005519	0.008865	0.014384
1203	10	-0.000134	-0.000340	-0.000001	0.000000	0.000134	0.000022	0.000325	0.005744	-0.001556	0.004188
1213	10	-0.000137	-0.000359	-0.000001	0.000001	0.000137	0.000023	0.000343	0.005950	-0.017883	-0.011933
1224	10	-0.000141	-0.000391	-0.000001	-0.000003	0.000141	0.000025	0.000367	0.006187	0.004423	0.010610
1233	10	-0.000145	-0.000398	-0.000001	0.000004	0.000145	0.000026	0.000397	0.006448	-0.030836	-0.024388
1244	10	-0.000149	-0.000452	-0.000001	-0.000009	0.000149	0.000027	0.000403	0.006631	-0.003199	0.003432
1254	10	-0.000153	-0.000457	-0.000001	-0.000000	0.000153	0.000029	0.000441	0.006946	0.014117	0.021063
1263	10	-0.000158	-0.000481	-0.000001	-0.000000	0.000158	0.000031	0.000475	0.007247	0.000494	0.007742
1274	11	-0.000163	-0.000505	-0.000001	0.000002	0.000163	0.000032	0.000469	0.007410	-0.004442	0.002968
1284	10	-0.000168	-0.000531	-0.000001	0.000002	0.000168	0.000034	0.000526	0.007821	-0.062327	-0.054507
1294	10	-0.000173	-0.000583	-0.000001	-0.000009	0.000173	0.000036	0.000542	0.008082	-0.032526	-0.024444
1304	10	-0.000179	-0.000605	-0.000001	-0.000006	0.000179	0.000037	0.000591	0.008493	-0.025519	-0.017025
1314	10	-0.000185	-0.000632	-0.000001	-0.000005	0.000185	0.000039	0.000599	0.008743	-0.009227	-0.000485
1324	10	-0.000192	-0.000653	-0.000001	-0.000000	0.000192	0.000041	0.000625	0.009081	-0.016247	-0.007166
1334	10	-0.000198	-0.000687	-0.000001	-0.000002	0.000198	0.000043	0.000679	0.009531	0.000780	0.010311
1344	10	-0.000205	-0.000714	-0.000001	0.000001	0.000205	0.000045	0.000686	0.009810	0.022309	0.032119
1354	10	-0.000212	-0.000749	-0.000001	0.000000	0.000212	0.000047	0.000729	0.010236	0.011386	0.021622
1364	10	-0.000220	-0.000785	-0.000001	-0.000000	0.000220	0.000050	0.000758	0.010627	-0.032348	-0.021721
1374	10	-0.000228	-0.000822	-0.000001	0.000000	0.000228	0.000052	0.000784	0.011018	0.000534	0.011552
1384	10	-0.000236	-0.000843	-0.000001	0.000007	0.000236	0.000054	0.000839	0.011528	0.027031	0.038559
1394	10	-0.000245	-0.000897	-0.000001	0.000001	0.000245	0.000057	0.000847	0.011867	0.010614	0.022481
1404	10	-0.000254	-0.000932	-0.000001	0.000003	0.000254	0.000059	0.000917	0.012467	-0.021535	-0.009068
1414	10	-0.000263	-0.000981	-0.000001	-0.000000	0.000263	0.000062	0.000946	0.012919	0.053662	0.066582
1424	10	-0.000273	-0.001022	-0.000001	0.000001	0.000273	0.000065	0.000973	0.013383	0.016180	0.029563
1434	10	-0.000284	-0.001062	-0.000001	0.000003	0.000284	0.000067	0.001049	0.014050	-0.034397	-0.020347
1444	10	-0.000294	-0.001131	-0.000001	-0.000006	0.000294	0.000070	0.001068	0.014514	0.016164	0.030678
1454	10	-0.000306	-0.001161	-0.000001	0.000002	0.000306	0.000073	0.001141	0.015201	-0.000841	0.014360
1464	10	-0.000317	-0.001210	-0.000001	0.000003	0.000317	0.000077	0.001167	0.015721	-0.006469	0.009252
1474	10	-0.000330	-0.001270	-0.000001	-0.000000	0.000330	0.000080	0.001205	0.016310	-0.023022	-0.006712
1484	10	-0.000342	-0.001323	-0.000001	-0.000000	0.000342	0.000083	0.001312	0.017188	-0.022573	-0.005385
1494	10	-0.000356	-0.001383	-0.000001	-0.000001	0.000356	0.000087	0.001326	0.017721	0.022547	0.040268
1504	10	-0.000370	-0.001433	-0.000001	0.000002	0.000370	0.000091	0.001409	0.018540	-0.003441	0.015098
1514	10	-0.000384	-0.001495	-0.000001	0.000003	0.000384	0.000094	0.001442	0.019184	-0.004923	0.014261
1524	10	-0.000400	-0.001565	-0.000001	-0.000000	0.000400	0.000098	0.001488	0.019906	0.018415	0.038321
1534	10	-0.000415	-0.001612	-0.000001	0.000008	0.000415	0.000103	0.001607	0.020932	-0.018896	0.002036
1544	10	-0.000432	-0.001697	-0.000000	0.000002	0.000432	0.000107	0.001615	0.021554	0.008651	0.030205
1554	10	-0.000449	-0.001753	-0.000000	0.000008	0.000449	0.000111	0.001738	0.022636	0.024485	0.047122
1564	10	-0.000466	-0.001843	-0.000000	0.000001	0.000466	0.000116	0.001774	0.023407	0.006496	0.029903
1574	10	-0.000485	-0.001922	-0.000000	-0.000000	0.000485	0.000121	0.001864	0.024423	-0.012382	0.012041
1584	10	-0.000504	-0.002002	-0.000000	0.000000	0.000504	0.000126	0.001951	0.025453	-0.050904	-0.025451
1594	10	-0.000525	-0.002102	-0.000000	-0.000006	0.000525	0.000131	0.001996	0.026354	-0.016497	0.009857
1604	10	-0.000546	-0.002168	-0.000000	0.000002	0.000546	0.000137	0.002138	0.027653	0.012305	0.039958
1614	10	-0.000568	-0.002254	-0.000000	0.000005	0.000568	0.000142	0.002173	0.028568	-0.004986	0.023582
1624	10	-0.000591	-0.002355	-0.000000	0.000002	0.000591	0.000148	0.002240	0.029644	-0.036522	-0.006878
1634	10	-0.000614	-0.002455	-0.000000	0.000000	0.000614	0.000154	0.002431	0.031235	-0.005410	0.025825
1644	10	-0.000639	-0.002559	-0.000000	-0.000000	0.000639	0.000161	0.002458	0.032224	-0.011730	0.020495
1654	10	-0.000665	-0.002661	-0.000000	0.000001	0.000665	0.000167	0.002614	0.033748	-0.011681	0.022067
1664	10	-0.000692	-0.002769	-0.000000	0.000002	0.000692	0.000174	0.002669	0.034916	0.013828	0.048744
1674	10	-0.000721	-0.002887	-0.000000	0.000003	0.000721	0.000182	0.002772	0.036340	-0.016386	0.019953
1684	10	-0.000749	-0.002981	-0.000000	0.000012	0.000749	0.000189	0.002948	0.038030	-0.011083	0.026947
1693	10	-0.000779	-0.003129	-0.000000	0.000001	0.000779	0.000196	0.003087	0.039635	-0.004794	0.034841
1703	10	-0.000810	-0.003256	-0.000000	0.000002	0.000810	0.000205	0.003156	0.041016	-0.013189	0.027827
1713	10	-0.000843	-0.003391	-0.000000	0.000002	0.000843	0.000213	0.003270	0.042631	0.001714	0.044346
1724	10	-0.000877	-0.003536	-0.000000	-0.000000	0.000877	0.000222	0.003393	0.044337	0.008366	0.052703
1733	10	-0.000913	-0.003667	-0.000000	0.000006	0.000913	0.000231	0.003611	0.046449	-0.005393	0.041056
1743	10	-0.000950	-0.003828	0.000000	0.000003	0.000950	0.000241	0.003688	0.048069	0.004628	0.052696
1753	10	-0.000989	-0.003984	0.000000	0.000003	0.000989	0.000250	0.003903	0.050275	-0.020428	0.029847
1763	10	-0.001029	-0.004146	0.000000	0.000004	0.001029	0.000261	0.004000	0.052078	0.007729	0.059807
1774	10	-0.001071	-0.004318	0.000000	0.000003	0.001071	0.000271	0.004133	0.054086	0.010840	0.064926
1783	10	-0.001114	-0.004492	0.000000	0.000004	0.001114	0.000282	0.004439	0.056829	-0.010264	0.046565
1793	10	-0.001160	-0.004686	0.000000	0.000001	0.001160	0.000294	0.004497	0.058672	0.026554	0.085226
1803	10	-0.001206	-0.004423	0.000001	0.000278	0.001206	0.000306	0.004671	0.060982	-0.031547	0.029435
1813	10	-0.001253	-0.005080	0.000002	-0.000000	0.001253	0.000319	0.004703	0.062769	0.011007	0.073776
1824	10	-0.001305	-0.005204	0.000002	0.000052	0.001305	0.000332	0.005001	0.065782	-0.012731	0.053051
1833	10	-0.001357	-0.005478	0.000003	0.000011	0.001357	0.000345	0.005414	0.069267	-0.000238	0.069029
1844	10	-0.001413	-0.005725	0.000003	0.000003	0.001413	0.000360	0.005484	0.071514	0.036606	0.108120
1853	10	-0.001467	-0.004771	0.000005	0.000725	0.001467	0.000374	0.005548	0.073686	-0.035466	0.038221
1863	10	-0.001518	-0.006103	0.000010	0.000062	0.001518	0.000389	0.005066	0.073598	-0.002495	0.071103
1874	10	-0.001580	-0.006374	0.000011	0.000052	0.001580	0.000405	0.006079	0.079833	-0.020085	0.059749
1883	10	-0.001645	-0.006707	0.000011	0.000006	0.001645	0.000421	0.006632	0.084293	0.032188	0.116481
1894	10	-0.001709	-0.005509	0.000013	0.000905	0.001709	0.000439	0.006335	0.085398	0.016334	0.101732
1903	10	-0.001762	-0.004826	0.000024	0.001490	0.001762	0.000456	0.005401	0.083591	0.038575	0.122167
1913	10	-0.001807	-0.003476	0.000041	0.002487	0.001807	0.000474	0.004451	0.081503	0.007132	0.088634
