1021	1605641630197	0.000000	0.037554	0.000000	0.000041	0.000000	0.000000	0.000000	0.000000	0.009358	0.009358
1031	10	-0.000107	-0.000177	0.000000	-0.000075	0.000107	0.000001	0.010733	0.046170	0.044723	0.090894
1041	10	-0.000107	0.000528	0.000001	0.000337	0.000107	0.000002	-0.000006	0.003235	0.020484	0.023719
1050	10	-0.000105	-0.000044	0.000002	-0.000000	0.000105	0.000003	-0.000246	0.002224	0.020279	0.022503
1060	10	-0.000105	-0.000051	0.000002	0.000004	0.000105	0.000004	0.000046	0.003425	-0.007939	-0.004514
1071	10	-0.000106	-0.000076	0.000002	0.000000	0.000106	0.000005	0.000061	0.003525	0.001315	0.004841
1081	10	-0.000107	-0.000091	0.000002	0.000002	0.000107	0.000006	0.000081	0.003651	-0.000585	0.003066
1091	10	-0.000108	-0.000108	0.000002	0.000002	0.000108	0.000007	0.000095	0.003759	0.044104	0.047863
1101	10	-0.000109	-0.000123	0.000002	0.000003	0.000109	0.000009	0.000112	0.003880	0.003273	0.007153
1110	10	-0.000110	-0.000130	0.000002	0.000007	0.000110	0.000010	0.000126	0.003997	-0.008837	-0.004840
1120	10	-0.000111	-0.000164	0.000002	0.000000	0.000111	0.000011	0.000147	0.004146	-0.027018	-0.022872
1131	10	-0.000113	-0.000182	0.000002	0.000000	0.000113	0.000012	0.000170	0.004313	0.041583	0.045896
1141	10	-0.000115	-0.000193	0.000002	0.000003	0.000115	0.000013	0.000182	0.004439	-0.025624	-0.021185
1151	10	-0.000117	-0.000220	0.000002	0.000000	0.000117	0.000014	0.000202	0.004605	-0.001996	0.002609
1160	10	-0.000119	-0.000229	0.000002	0.000004	0.000119	0.000015	0.000228	0.004798	0.033978	0.038776
1171	10	-0.000122	-0.000243	0.000002	0.000007	0.000122	0.000017	0.000226	0.004884	0.009306	0.014190
1181	10	-0.000124	-0.000267	0.000003	0.000006	0.000124	0.000018	0.000241	0.005042	0.019998	0.025040
1191	10	-0.000127	-0.000284	0.000003	0.000006	0.000127	0.000019	0.000273	0.005273	0.004948	0.010221
1200	10	-0.000130	-0.000319	0.000003	0.000000	0.000130	0.000020	0.000298	0.005490	0.016404	0.021894
1210	10	-0.000133	-0.000339	0.000003	0.000001	0.000133	0.000022	0.000324	0.005716	0.024367	0.030083
1220	10	-0.000136	-0.000362	0.000003	0.000000	0.000136	0.000023	0.000345	0.005931	-0.025886	-0.019955
