1011	1605641691193	0.000000	0.039530	0.000000	0.000044	0.000000	0.000000	0.000000	0.000000	-0.000250	-0.000250
1020	10	-0.000097	-0.000213	-0.000000	-0.000091	0.000097	0.000001	0.010190	0.043686	-0.002142	0.041545
1030	10	-0.000097	-0.000015	-0.000000	0.000003	0.000097	0.000002	0.000048	0.003152	0.001481	0.004632
1040	10	-0.000098	-0.000035	-0.000000	0.000001	0.000098	0.000003	0.000023	0.003080	-0.011293	-0.008213
1050	10	-0.000098	-0.000062	-0.000000	-0.000004	0.000098	0.000004	0.000041	0.003181	-0.016000	-0.012819
1060	10	-0.000099	-0.000076	-0.000000	-0.000003	0.000099	0.000005	0.000065	0.003320	-0.005072	-0.001752
1070	10	-0.000099	-0.000088	-0.000000	-0.000001	0.000099	0.000006	0.000081	0.003424	-0.011114	-0.007690
1080	10	-0.000100	-0.000106	-0.000000	-0.000002	0.000100	0.000007	0.000092	0.003518	0.010783	0.014301
1090	10	-0.000101	-0.000115	-0.000000	0.000001	0.000101	0.000008	0.000107	0.003631	-0.009444	-0.005813
1100	10	-0.000103	-0.000139	-0.000000	-0.000002	0.000103	0.000009	0.000122	0.003748	-0.015439	-0.011691
1110	10	-0.000104	-0.000152	-0.000000	-0.000000	0.000104	0.000010	0.000141	0.003887	0.005362	0.009248
1120	10	-0.000106	-0.000168	-0.000000	0.000000	0.000106	0.000011	0.000156	0.004013	0.024179	0.028192
1130	10	-0.000107	-0.000186	-0.000000	-0.000000	0.000107	0.000012	0.000171	0.004146	-0.009963	-0.005817
1140	10	-0.000109	-0.000202	-0.000000	0.000000	0.000109	0.000013	0.000191	0.004304	0.039734	0.044039
1150	10	-0.000111	-0.000215	-0.000000	0.000003	0.000111	0.000014	0.000207	0.004454	-0.027988	-0.023534
1160	10	-0.000114	-0.000242	-0.000000	-0.000001	0.000114	0.000015	0.000229	0.004634	-0.007971	-0.003337
1170	10	-0.000116	-0.000257	-0.000000	0.000000	0.000116	0.000017	0.000246	0.004798	0.007199	0.011997
1180	10	-0.000119	-0.000276	-0.000000	0.000000	0.000119	0.000018	0.000259	0.004954	0.000785	0.005739
1190	10	-0.000122	-0.000296	-0.000000	0.000000	0.000122	0.000019	0.000284	0.005161	-0.002972	0.002190
1200	10	-0.000125	-0.000314	-0.000000	0.000001	0.000125	0.000020	0.000298	0.005333	-0.029569	-0.024235
1210	10	-0.000128	-0.000345	-0.000000	-0.000003	0.000128	0.000022	0.000324	0.005561	-0.000810	0.004751
1220	10	-0.000131	-0.000350	-0.000000	0.000003	0.000131	0.000023	0.000348	0.005785	0.012934	0.018719
1230	10	-0.000135	-0.000378	-0.000000	0.000001	0.000135	0.000024	0.000355	0.005947	0.054544	0.060491
1240	10	-0.000139	-0.000397	-0.000000	0.000002	0.000139	0.000026	0.000385	0.006209	-0.009387	-0.003179
1250	10	-0.000143	-0.000425	-0.000000	-0.000000	0.000143	0.000027	0.000405	0.006438	0.031032	0.037469
1260	10	-0.000147	-0.000448	-0.000000	-0.000000	0.000147	0.000028	0.000426	0.006684	-0.006403	0.000281
1270	10	-0.000151	-0.000470	-0.000000	0.000001	0.000151	0.000030	0.000456	0.006965	-0.015487	-0.008522
1280	10	-0.000156	-0.000509	-0.000000	-0.000005	0.000156	0.000032	0.000477	0.007227	0.023709	0.030936
1290	10	-0.000161	-0.000521	-0.000000	0.000001	0.000161	0.000033	0.000496	0.007484	-0.016337	-0.008853
1300	10	-0.000167	-0.000557	-0.000000	-0.000003	0.000167	0.000035	0.000532	0.007820	0.003230	0.011050
1310	10	-0.000172	-0.000578	-0.000000	-0.000000	0.000172	0.000037	0.000547	0.008086	0.034344	0.042429
1320	10	-0.000178	-0.000573	-0.000000	0.000014	0.000178	0.000038	0.000595	0.008481	-0.010400	-0.001919
1330	10	-0.000184	-0.000636	-0.000000	-0.000001	0.000184	0.000040	0.000597	0.008707	0.002907	0.011614
1340	10	-0.000190	-0.000665	-0.000000	-0.000000	0.000190	0.000042	0.000644	0.009125	-0.008909	0.000216
1350	10	-0.000197	-0.000698	-0.000000	-0.000001	0.000197	0.000044	0.000667	0.009458	-0.010439	-0.000981
1360	10	-0.000204	-0.000731	-0.000000	-0.000000	0.000204	0.000046	0.000704	0.009863	-0.009088	0.000775
1370	10	-0.000211	-0.000760	-0.000000	0.000001	0.000211	0.000048	0.000746	0.010289	0.007308	0.017596
1380	10	-0.000219	-0.000796	-0.000000	0.000001	0.000219	0.000050	0.000763	0.010635	0.008067	0.018702
1390	10	-0.000227	-0.000833	-0.000000	0.000000	0.000227	0.000053	0.000778	0.010985	0.005652	0.016637
1400	10	-0.000236	-0.000870	-0.000000	0.000001	0.000236	0.000055	0.000876	0.011672	0.002826	0.014499
1410	10	-0.000244	-0.000911	-0.000000	-0.000000	0.000244	0.000057	0.000885	0.012022	0.014811	0.026833
1420	10	-0.000254	-0.000951	-0.000000	0.000000	0.000254	0.000060	0.000923	0.012498	0.025863	0.038361
1430	10	-0.000263	-0.000993	-0.000000	-0.000000	0.000263	0.000063	0.000950	0.012953	0.014665	0.027618
1440	10	-0.000273	-0.001029	-0.000000	0.000004	0.000273	0.000065	0.000997	0.013494	-0.011205	0.002289
1450	10	-0.000284	-0.001078	-0.000000	0.000002	0.000284	0.000068	0.001052	0.014081	0.006769	0.020850
1460	10	-0.000295	-0.001130	-0.000000	-0.000000	0.000295	0.000071	0.001068	0.014536	-0.011226	0.003310
1470	10	-0.000306	-0.001174	-0.000000	0.000002	0.000306	0.000074	0.001167	0.015328	-0.002909	0.012419
1480	10	-0.000318	-0.001226	-0.000000	0.000001	0.000318	0.000077	0.001177	0.015791	-0.006673	0.009118
1490	10	-0.000330	-0.001281	-0.000000	0.000000	0.000330	0.000081	0.001255	0.016538	0.001082	0.017620
1500	10	-0.000343	-0.001334	-0.000000	0.000001	0.000343	0.000084	0.001284	0.017115	0.005046	0.022161
