329	1605622950502	0.000000	0.000000	0.000000
339	10	0.000001	-0.000000	-0.000008
349	10	0.000001	-0.000000	-0.000001
359	10	0.000001	-0.000000	0.000002
369	10	0.000001	-0.000000	0.000001
379	10	0.000000	-0.000000	0.000002
389	10	0.000000	-0.000000	-0.000001
399	10	0.000000	-0.000000	0.000000
409	10	0.000000	-0.000000	0.000002
419	10	0.000000	-0.000000	-0.000001
429	10	0.000000	-0.000000	0.000000
439	10	0.000000	-0.000000	-0.000000
449	10	0.000000	-0.000000	0.000000
459	10	0.000000	-0.000000	-0.000000
469	10	-0.000000	0.000000	0.000002
479	10	-0.000000	0.000000	0.000001
489	10	-0.000000	0.000000	0.000000
499	10	-0.000000	0.000000	0.000002
509	10	-0.000000	0.000000	-0.000000
519	10	-0.000000	0.000000	-0.000002
529	10	-0.000000	0.000000	0.000002
539	10	0.000000	-0.000000	-0.000002
549	10	-0.000000	0.000000	0.000001
559	10	-0.000000	0.000000	-0.000000
569	10	-0.000000	0.000000	-0.000001
579	10	-0.000000	0.000000	0.000002
589	10	-0.000000	0.000000	0.000001
599	10	-0.000001	0.000000	0.000003
609	10	-0.000001	0.000000	0.000003
619	10	-0.000001	0.000000	0.000002
629	10	-0.000001	0.000000	0.000001
639	10	-0.000001	0.000000	0.000000
649	10	-0.000001	0.000000	0.000001
659	10	-0.000001	0.000000	0.000003
669	10	-0.000001	0.000000	-0.000001
679	10	-0.000001	0.000000	0.000003
689	10	-0.000001	0.000000	-0.000001
699	10	-0.000001	0.000000	0.000002
709	10	-0.000001	0.000000	0.000000
719	10	-0.000001	0.000000	-0.000000
729	10	-0.000001	0.000000	0.000002
739	10	-0.000001	0.000000	0.000001
749	10	-0.000002	0.000000	0.000002
759	10	-0.000002	0.000000	0.000001
770	11	-0.000002	0.000000	0.000001
779	10	-0.000002	0.000000	0.000004
789	10	-0.000002	0.000000	0.000003
799	10	-0.000003	0.000000	0.000004
809	10	-0.000003	0.000000	0.000004
819	10	-0.000003	0.000000	0.000001
829	10	-0.000003	0.000000	0.000004
839	10	-0.000003	0.000000	0.000001
849	10	-0.000003	0.000000	0.000003
859	10	-0.000003	0.000000	0.000004
869	10	-0.000003	0.000000	0.000001
879	10	-0.000004	0.000000	0.000004
889	10	-0.000004	0.000000	0.000002
899	10	-0.000004	0.000000	0.000006
909	10	-0.000004	0.000000	0.000005
919	10	-0.000005	0.000000	0.000004
929	10	-0.000005	0.000000	0.000003
939	10	-0.000005	0.000000	0.000003
949	10	-0.000005	0.000000	0.000004
959	10	-0.000005	0.000000	0.000006
969	10	-0.000006	0.000000	0.000007
979	10	-0.000006	0.000000	0.000005
989	10	-0.000006	0.000000	0.000003
999	10	-0.000006	0.000000	0.000007
1009	10	-0.000007	0.000000	0.000008
1019	10	-0.000007	0.000000	0.000008
1029	10	-0.000008	0.000000	0.000006
1039	10	-0.000008	0.000000	0.000004
1049	10	-0.000008	0.000000	0.000008
1059	10	-0.000009	0.000000	0.000009
1069	10	-0.000009	0.000000	0.000010
1079	10	-0.000010	0.000000	0.000008
1090	10	-0.000010	0.000000	0.000007
1099	10	-0.000010	0.000000	0.000009
1109	10	-0.000011	0.000000	0.000010
1119	10	-0.000011	0.000000	0.000008
1129	10	-0.000011	0.000000	0.000011
1139	10	-0.000012	0.000000	0.000007
1149	10	-0.000012	0.000000	0.000012
1159	10	-0.000013	0.000000	0.000012
1169	10	-0.000013	0.000000	0.000011
1179	9	-0.000013	0.000000	0.000009
1189	10	-0.000014	0.000000	0.000012
1199	10	-0.000015	0.000000	0.000015
1209	10	-0.000016	0.000000	0.000015
1219	10	-0.000016	0.000000	0.000012
1229	10	-0.000017	0.000000	0.000015
1239	10	-0.000017	0.000000	0.000014
1249	10	-0.000018	0.000000	0.000017
1259	10	-0.000019	0.000000	0.000016
1269	10	-0.000019	0.000000	0.000017
1279	10	-0.000020	0.000000	0.000015
1289	10	-0.000020	0.000000	0.000017
1299	10	-0.000021	0.000000	0.000020
1309	10	-0.000022	0.000000	0.000019
1319	10	-0.000023	0.000000	0.000018
1329	10	-0.000023	0.000000	0.000018
1339	10	-0.000024	0.000000	0.000019
1349	10	-0.000025	0.000000	0.000022
1359	10	-0.000026	0.000000	0.000023
1369	10	-0.000027	0.000000	0.000022
1379	10	-0.000028	0.000000	0.000028
1389	10	-0.000029	0.000001	0.000025
1399	10	-0.000030	0.000001	0.000027
1409	10	-0.000032	0.000001	0.000029
1419	10	-0.000033	0.000001	0.000029
1429	10	-0.000034	0.000001	0.000029
1439	10	-0.000035	0.000001	0.000031
1449	10	-0.000037	0.000001	0.000031
1459	10	-0.000038	0.000001	0.000035
1469	10	-0.000040	0.000001	0.000034
1479	10	-0.000041	0.000001	0.000037
1489	10	-0.000043	0.000001	0.000037
1499	10	-0.000045	0.000001	0.000042
1509	10	-0.000047	0.000001	0.000041
1520	11	-0.000048	0.000001	0.000040
1529	9	-0.000050	0.000001	0.000041
1539	10	-0.000052	0.000001	0.000046
1549	10	-0.000054	0.000001	0.000046
1559	10	-0.000056	0.000001	0.000050
1569	10	-0.000058	0.000001	0.000050
1579	10	-0.000061	0.000001	0.000056
1589	10	-0.000063	0.000001	0.000056
1599	10	-0.000066	0.000001	0.000059
1609	10	-0.000069	0.000001	0.000061
1619	10	-0.000071	0.000001	0.000063
1629	10	-0.000074	0.000001	0.000067
1639	10	-0.000077	0.000001	0.000067
1649	10	-0.000081	0.000001	0.000072
1659	10	-0.000084	0.000001	0.000075
1669	10	-0.000087	0.000002	0.000073
1679	10	-0.000090	0.000002	0.000075
1689	10	-0.000093	0.000002	0.000081
1699	10	-0.000097	0.000002	0.000087
1709	10	-0.000101	0.000002	0.000087
1719	10	-0.000104	0.000002	0.000090
1729	10	-0.000109	0.000002	0.000100
1739	10	-0.000114	0.000002	0.000101
1749	10	-0.000118	0.000002	0.000104
1759	10	-0.000123	0.000002	0.000110
1769	10	-0.000127	0.000002	0.000109
1779	10	-0.000132	0.000002	0.000116
1789	10	-0.000138	0.000002	0.000121
1799	10	-0.000143	0.000003	0.000130
1809	10	-0.000149	0.000003	0.000134
1819	10	-0.000155	0.000003	0.000133
1829	10	-0.000161	0.000003	0.000141
1839	10	-0.000167	0.000003	0.000147
1849	10	-0.000174	0.000003	0.000157
1859	10	-0.000181	0.000003	0.000160
1869	10	-0.000188	0.000003	0.000161
1879	10	-0.000195	0.000003	0.000172
1889	10	-0.000203	0.000004	0.000178
1899	10	-0.000212	0.000004	0.000192
1909	10	-0.000220	0.000004	0.000197
1919	10	-0.000229	0.000004	0.000199
1929	10	-0.000238	0.000004	0.000212
1939	10	-0.000248	0.000004	0.000219
1949	10	-0.000258	0.000005	0.000234
1959	10	-0.000269	0.000005	0.000239
1969	10	-0.000279	0.000005	0.000239
1979	10	-0.000289	0.000005	0.000253
1989	10	-0.000302	0.000005	0.000269
1999	10	-0.000314	0.000005	0.000283
2009	10	-0.000327	0.000006	0.000292
2019	10	-0.000341	0.000006	0.000301
2029	10	-0.000355	0.000006	0.000319
2039	10	-0.000370	0.000006	0.000328
2049	10	-0.000385	0.000007	0.000345
2059	10	-0.000401	0.000007	0.000357
2069	10	-0.000417	0.000007	0.000368
2079	10	-0.000434	0.000008	0.000388
2089	10	-0.000452	0.000008	0.000403
2099	10	-0.000471	0.000008	0.000421
2109	10	-0.000491	0.000009	0.000435
2119	10	-0.000511	0.000009	0.000453
2129	10	-0.000532	0.000009	0.000476
2139	10	-0.000553	0.000010	0.000488
2149	10	-0.012056	0.000210	0.087218
2159	10	-0.000407	0.000007	-0.080176
2169	10	-0.000333	0.000006	-0.000238
2179	10	-0.000438	0.000008	0.001085
2189	10	-0.000482	0.000008	0.000648
2199	10	-0.000526	0.000009	0.000690
2209	10	-0.000571	0.000010	0.000716
2219	10	-0.000617	0.000011	0.000746
2229	10	-0.000665	0.000012	0.000788
2239	10	-0.000714	0.000012	0.000818
2249	10	-0.000763	0.000013	0.000860
2259	10	-0.000814	0.000014	0.000893
2269	10	-0.000865	0.000015	0.000921
2279	10	-0.000918	0.000016	0.000973
2289	10	-0.000973	0.000017	0.001013
2299	10	-0.001029	0.000018	0.001063
2309	10	-0.001086	0.000019	0.001095
2319	10	-0.001144	0.000020	0.001139
2329	10	-0.001206	0.000021	0.001204
2339	10	-0.001270	0.000022	0.001254
2349	10	-0.001335	0.000023	0.001307
2359	10	-0.001404	0.000024	0.001359
2369	10	-0.001472	0.000026	0.001401
2379	10	-0.001543	0.000027	0.001479
2389	10	-0.001619	0.000028	0.001537
2399	10	-0.001696	0.000030	0.001609
2409	10	-0.001775	0.000031	0.001662
2419	10	-0.001856	0.000032	0.001723
2429	10	-0.001942	0.000034	0.001813
2439	10	-0.002032	0.000035	0.001880
2449	10	-0.002123	0.000037	0.001973
2459	10	-0.002218	0.000039	0.002042
2469	10	-0.002318	0.000040	0.002128
2479	10	-0.002421	0.000042	0.002227
2489	10	-0.002530	0.000044	0.002309
2499	10	-0.002639	0.000046	0.002415
2509	10	-0.002753	0.000048	0.002494
2519	10	-0.002870	0.000050	0.002590
2529	10	-0.002994	0.000052	0.002719
2539	10	-0.003124	0.000055	0.002832
2549	10	-0.003257	0.000057	0.002940
2559	10	-0.003397	0.000059	0.003064
2569	10	-0.003542	0.000062	0.003190
2579	10	-0.003691	0.000064	0.003327
2589	10	-0.003849	0.000067	0.003450
2599	10	-0.004010	0.000070	0.003617
2609	10	-0.004179	0.000073	0.003739
2619	10	-0.004355	0.000076	0.003900
2629	10	-0.004539	0.000079	0.004086
2639	10	-0.004734	0.000083	0.004230
2649	10	-0.004926	0.000086	0.004419
2659	10	-0.005128	0.000089	0.004545
2669	10	-0.005336	0.000093	0.004725
2679	10	-0.005557	0.000097	0.004973
2689	10	-0.005794	0.000101	0.005129
2699	9	-0.006027	0.000105	0.005420
2709	10	-0.006275	0.000110	0.005561
2719	10	-0.006533	0.000114	0.005808
2729	10	-0.006804	0.000119	0.006091
2739	10	-0.007086	0.000124	0.006321
2749	10	-0.007380	0.000129	0.006587
2759	10	-0.007687	0.000134	0.006833
2769	10	-0.008005	0.000140	0.007119
2779	10	-0.008336	0.000145	0.007447
2789	10	-0.008682	0.000152	0.007707
2799	10	-0.009036	0.000158	0.008062
2809	10	-0.009409	0.000164	0.008347
2819	10	-0.009793	0.000171	0.008669
2829	10	-0.010197	0.000178	0.009095
2839	10	-0.010624	0.000185	0.009420
2849	10	-0.011051	0.000193	0.009853
2859	10	-0.011501	0.000201	0.010185
2869	10	-0.011976	0.000209	0.010620
2879	10	-0.012467	0.000218	0.011089
2889	10	-0.012987	0.000227	0.011519
2899	10	-0.013512	0.000236	0.012050
2909	10	-0.014068	0.000246	0.012457
2919	10	-0.014643	0.000256	0.013014
2929	10	-0.015246	0.000266	0.013557
2939	11	-0.015890	0.000277	0.013991
2949	10	-0.016522	0.000288	0.014765
2959	10	-0.017209	0.000300	0.015221
2969	10	-0.017898	0.000312	0.015860
2979	10	-0.018633	0.000325	0.016552
2989	10	-0.019406	0.000339	0.017222
2999	10	-0.020186	0.000352	0.017970
3009	10	-0.021012	0.000367	0.018630
3019	10	-0.021887	0.000382	0.019243
3029	10	-0.022772	0.000397	0.020417
3039	10	-0.023713	0.000414	0.020993
3049	10	-0.024675	0.000431	0.021977
3059	10	-0.025686	0.000448	0.022729
3069	10	-0.026745	0.000467	0.023640
3079	10	-0.027819	0.000486	0.024710
3089	10	-0.028973	0.000506	0.025635
3099	10	-0.030142	0.000526	0.026815
3109	10	-0.031378	0.000548	0.027806
3119	10	-0.032662	0.000570	0.028930
3129	10	-0.033997	0.000593	0.030240
3139	10	-0.035394	0.000618	0.031419
3149	10	-0.036843	0.000643	0.032739
3159	10	-0.038358	0.000669	0.033972
3169	10	-0.039920	0.000697	0.035448
3179	10	-0.041561	0.000725	0.036911
3189	10	-0.043281	0.000755	0.038265
3199	10	-0.045034	0.000786	0.040112
3209	10	-0.046880	0.000818	0.041463
3219	10	-0.048795	0.000852	0.043229
3229	10	-0.050787	0.000886	0.045118
3239	10	-0.052889	0.000923	0.046850
3249	10	-0.055040	0.000961	0.048933
3259	10	-0.057289	0.001000	0.050813
3269	10	-0.059643	0.001041	0.052907
3279	10	-0.062082	0.001084	0.055070
3289	10	-0.064663	0.001129	0.057236
3299	10	-0.067267	0.001174	0.059889
3309	10	-0.070021	0.001222	0.061933
3319	10	-0.072890	0.001272	0.064540
3329	10	-0.075865	0.001324	0.067482
3339	10	-0.078974	0.001378	0.070135
3349	10	-0.082215	0.001435	0.072954
3359	10	-0.085580	0.001494	0.075705
3369	10	-0.089037	0.001554	0.078703
3379	10	-0.092546	0.001615	0.081240
3389	10	-0.096113	0.001677	0.083345
3399	10	-0.099549	0.001737	0.085676
3409	10	-0.102974	0.001797	0.087044
3419	10	-0.106310	0.001855	0.088474
3429	10	-0.109519	0.001911	0.089804
3439	10	-0.112626	0.001966	0.090824
