0.000001	0.000001	0.000053	0.000000	0.037758	0.000000	0.000042	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.010046	0.010046	0.000022	-0.000096	-0.000206	-0.000000	-0.000088	0.000096	0.000001	0.009530	0.041011	0.000000	0.041011
0.019964	0.009918	0.000024	-0.000096	-0.000016	-0.000000	0.000003	0.000096	0.000002	0.000041	0.003088	0.000000	0.003088
0.029936	0.009972	0.000022	-0.000096	-0.000033	-0.000000	0.000002	0.000096	0.000003	0.000023	0.003041	0.000000	0.003041
0.039946	0.010010	0.000020	-0.000097	-0.000054	-0.000000	-0.000000	0.000097	0.000004	0.000036	0.003123	0.000000	0.003123
0.049813	0.009867	0.000013	-0.000097	-0.000068	-0.000000	0.000000	0.000097	0.000005	0.000057	0.003243	0.000000	0.003243
0.059972	0.010158	0.000022	-0.000098	-0.000079	-0.000000	0.000003	0.000098	0.000006	0.000071	0.003342	0.000000	0.003342
0.069811	0.009840	0.000013	-0.000099	-0.000101	-0.000000	-0.000000	0.000099	0.000007	0.000082	0.003429	0.000000	0.003429
0.079901	0.010090	0.000022	-0.000100	-0.000111	-0.000000	0.000002	0.000100	0.000008	0.000103	0.003562	0.000000	0.003562
0.090526	0.010625	0.000022	-0.000101	-0.000133	-0.000000	-0.000000	0.000101	0.000009	0.000111	0.003651	0.000000	0.003651
0.099812	0.009286	0.000014	-0.000102	-0.000137	-0.000000	0.000005	0.000102	0.000010	0.000140	0.003825	0.000000	0.003825
0.109840	0.010028	0.000016	-0.000104	-0.000164	-0.000000	0.000001	0.000104	0.000011	0.000145	0.003911	0.000000	0.003911
0.119866	0.010025	0.000014	-0.000105	-0.000179	-0.000000	0.000002	0.000105	0.000012	0.000168	0.004077	0.000000	0.004077
0.129894	0.010028	0.000021	-0.000107	-0.000198	-0.000000	0.000001	0.000107	0.000013	0.000182	0.004209	0.000000	0.004209
0.140193	0.010299	0.000022	-0.000109	-0.000218	-0.000000	-0.000000	0.000109	0.000014	0.000200	0.004362	0.000000	0.004362
0.149811	0.009618	0.000013	-0.000112	-0.000224	-0.000000	0.000005	0.000112	0.000015	0.000222	0.004538	0.000000	0.004538
0.159925	0.010114	0.000021	-0.000114	-0.000247	-0.000000	0.000003	0.000114	0.000016	0.000230	0.004663	0.000000	0.004663
0.170366	0.010441	0.000019	-0.000116	-0.000273	0.000000	-0.000000	0.000116	0.000018	0.000239	0.004798	0.000000	0.004798
0.179936	0.009571	0.000020	-0.000119	-0.000286	0.000000	0.000002	0.000119	0.000019	0.000290	0.005106	0.000000	0.005106
0.190141	0.010204	0.000022	-0.000122	-0.000311	0.000000	-0.000000	0.000122	0.000020	0.000292	0.005230	0.000000	0.005230
0.199810	0.009670	0.000013	-0.000125	-0.000320	0.000000	0.000004	0.000125	0.000021	0.000319	0.005453	0.000000	0.005453
0.210054	0.010244	0.000022	-0.000128	-0.000343	0.000000	0.000004	0.000128	0.000022	0.000324	0.005602	0.000000	0.005602
0.219964	0.009910	0.000015	-0.000132	-0.000373	0.000000	-0.000000	0.000132	0.000024	0.000347	0.005820	0.000000	0.005820
0.229924	0.009960	0.000022	-0.000136	-0.000388	0.000000	0.000003	0.000136	0.000025	0.000379	0.006090	0.000000	0.006090
0.239867	0.009943	0.000017	-0.000140	-0.000417	0.000000	-0.000000	0.000140	0.000027	0.000395	0.006300	0.000000	0.006300
0.249816	0.009949	0.000012	-0.000144	-0.000439	0.000000	0.000000	0.000144	0.000028	0.000423	0.006566	0.000000	0.006566
0.259955	0.010139	0.000021	-0.000148	-0.000457	0.000000	0.000003	0.000148	0.000029	0.000441	0.006802	0.000000	0.006802
0.269817	0.009862	0.000012	-0.000153	-0.000488	0.000000	-0.000000	0.000153	0.000031	0.000465	0.007065	0.000000	0.007065
0.279899	0.010082	0.000023	-0.000158	-0.000506	0.000000	0.000003	0.000158	0.000033	0.000491	0.007349	0.000000	0.007349
0.290189	0.010291	0.000022	-0.000163	-0.000540	0.000000	-0.000000	0.000163	0.000034	0.000509	0.007615	0.000000	0.007615
0.299803	0.009614	0.000014	-0.000168	-0.000550	0.000000	0.000007	0.000168	0.000036	0.000549	0.007965	0.000000	0.007965
0.309975	0.010172	0.000022	-0.000174	-0.000585	0.000000	0.000004	0.000174	0.000038	0.000556	0.008198	0.000000	0.008198
0.319814	0.009839	0.000013	-0.000180	-0.000623	0.000000	-0.000000	0.000180	0.000039	0.000595	0.008566	0.000000	0.008566
0.329943	0.010129	0.000020	-0.000186	-0.000646	0.000000	0.000003	0.000186	0.000041	0.000622	0.008900	0.000000	0.008900
0.340210	0.010267	0.000023	-0.000193	-0.000684	0.000000	-0.000000	0.000193	0.000043	0.000654	0.009267	0.000000	0.009267
0.349813	0.009603	0.000013	-0.000200	-0.000696	0.000000	0.000008	0.000200	0.000045	0.000695	0.009672	0.000000	0.009672
0.359995	0.010182	0.000022	-0.000207	-0.000745	0.000000	0.000001	0.000207	0.000047	0.000701	0.009950	0.000000	0.009950
0.369996	0.010001	0.000015	-0.000214	-0.000781	0.000000	0.000000	0.000214	0.000049	0.000750	0.010415	0.000000	0.010415
0.379874	0.009878	0.000022	-0.000222	-0.000817	0.000000	-0.000000	0.000222	0.000052	0.000800	0.010897	0.000000	0.010897
0.390327	0.010453	0.000021	-0.000231	-0.000856	0.000000	-0.000000	0.000231	0.000054	0.000814	0.011256	0.000000	0.011256
0.399806	0.009479	0.000014	-0.000239	-0.000870	0.000000	0.000010	0.000239	0.000056	0.000875	0.011794	0.000000	0.011794
0.409929	0.010123	0.000022	-0.000248	-0.000922	0.000001	0.000005	0.000248	0.000059	0.000878	0.012122	0.000000	0.012122
0.419807	0.009878	0.000014	-0.000257	-0.000973	0.000001	-0.000000	0.000257	0.000061	0.000937	0.012687	0.000000	0.012687
0.429888	0.010082	0.000021	-0.000267	-0.001009	0.000001	0.000003	0.000267	0.000064	0.000975	0.013188	0.000000	0.013188
0.439824	0.009936	0.000016	-0.000277	-0.001060	0.000001	-0.000000	0.000277	0.000067	0.001024	0.013743	0.000000	0.013743
0.449827	0.010002	0.000012	-0.000288	-0.001105	0.000001	0.000000	0.000288	0.000070	0.001069	0.014303	0.000000	0.014303
0.459940	0.010113	0.000022	-0.000299	-0.001144	0.000001	0.000004	0.000299	0.000073	0.001110	0.014865	0.000000	0.014865
0.469839	0.009899	0.000012	-0.000310	-0.001203	0.000001	-0.000000	0.000310	0.000076	0.001161	0.015473	0.000000	0.015473
0.479932	0.010093	0.000023	-0.000323	-0.001245	0.000001	0.000004	0.000323	0.000079	0.001205	0.016078	0.000000	0.016078
0.490288	0.010355	0.000022	-0.000336	-0.001307	0.000001	0.000001	0.000336	0.000082	0.001249	0.016715	0.000000	0.016715
0.499799	0.009511	0.000013	-0.000348	-0.001337	0.000001	0.000011	0.000348	0.000086	0.001336	0.017511	0.000000	0.017511
