-20.436064047262832,89.93550821178266,376.9904871102926
-20.436064047262832,89.93550821178266,408.72128094525664
-18.997095915867437,-50.17706645426866,316.8735394869054
-18.997095915867437,-50.17706645426866,379.9419183173487
-21.037826252503002,-27.61259955040717,458.851316082238
-21.47962784530849,-36.57690961669839,450.80161238197894
-22.028281489562623,-45.72309406874592,468.21870702954845
-22.028281489562623,-45.72309406874592,440.5656297912525
-22.75985099466085,-41.20976860962487,490.3135922412786
-23.41920729241331,-21.074399732940858,500.035273812574
-23.41920729241331,-21.074399732940858,468.38414584826626
-23.735323288407137,-51.16631294701703,492.4108877849124
-24.553984295563318,-34.96602882498412,530.3775520586814
-24.553984295563318,-34.96602882498412,491.0796859112663
-25.11344075676176,33.27390647111421,519.359178450518
-24.6143321596955,30.315704995448158,477.9107330982183
-24.12928087976946,58.25348978585666,461.32877975581795
-23.255478532975783,-7.28822123939292,423.1619571836205
-23.255478532975783,-7.28822123939292,465.10957065951567
-23.372090072805797,-17.695726272967338,473.62861518195024
-23.655221693172614,7.671978704294185,487.3770512612371
-23.655221693172614,7.671978704294185,473.1044338634523
-23.540142012608307,-25.472924699171838,464.69697522227835
-23.540142012608307,-25.472924699171838,470.8028402521661
-23.947708807797003,-22.17827760481204,499.49830705170365
-24.302561249473168,-14.155912665978562,502.31051229260595
-24.302561249473168,-14.155912665978562,486.0512249894634
-24.514899939462655,-19.720203009952893,501.565280806779
-24.830423187621165,-11.197728249979031,510.4381042590422
-24.99838911137197,-21.465457151622676,502.9912643969905
-25.341836425797133,-13.36865914960446,527.2024373884026
-25.341836425797133,-13.36865914960446,506.8367285159427
-25.555734972190308,-15.946162320539672,522.4628248625688
-25.794927406998184,-16.571804047675293,530.0831696030585
-25.794927406998184,-16.571804047675293,515.8985481399636
-26.060076271762256,-2.765920408794385,536.0501469555663
-26.104330998302864,-40.552893440381176,524.2111663717858
-26.104330998302864,-40.552893440381176,522.0866199660572
-26.712624399908027,-23.326191426981588,564.9096562795243
-26.712624399908027,-23.326191426981588,534.2524879981605
-27.08584346273886,-22.209235178068937,562.6177721607522
-27.418981990412117,-31.05736985848782,566.0559595514987
-27.418981990412117,-31.05736985848782,548.3796398082424
-27.915899908146763,-10.761605677517666,583.3617396070763
-28.088085598986645,-32.22675277056797,570.0275509140079
-28.088085598986645,-32.22675277056797,561.7617119797329
-28.571486890544726,-20.528707029142907,595.7969329978612
-28.571486890544726,-20.528707029142907,571.4297378108945
-28.899946203012583,-70.6216006657233,595.424745720173
-30.02989181366152,-16.254410177738393,660.5558960139093
-30.02989181366152,-16.254410177738393,600.5978362732304
-30.273707966327375,-39.98767459808744,617.7636515826567
-30.913510759895285,-8.485599540432379,652.2159697988623
-30.913510759895285,-8.485599540432379,618.2702151979057
-31.04079475300262,-33.034376170627716,626.9260350928552
-31.56934477173143,5.043699923024562,659.4278742946764
-31.56934477173143,5.043699923024562,631.3868954346286
-31.488645572963225,-35.2916085419344,625.8984324417593
-32.01801970109176,-3.4907198688653125,668.4483723806475
-32.07387121899387,67.1846090786934,642.4316618290849
-32.07387121899387,67.1846090786934,641.4774243798774
-30.998917473737283,43.292802823970526,562.9473898673165
-30.349525431378314,11.616551004960833,579.7120056300461
-30.163660615299374,33.17486871044381,598.4690390418154
-29.666037584639398,23.582683909650076,572.419773447113
-29.288714642085875,24.906906205288852,569.9259812141607
-28.890204142802183,11.188579070101106,562.9251831082992
-28.722375456750818,3.971808564992465,568.181550620244
-28.658826519710637,26.747821809574376,570.8039734765281
-28.658826519710637,26.747821809574376,573.1765303942127
-28.230861370758443,9.444166417117545,545.8662350672398
-28.230861370758443,9.444166417117545,564.6172274151688
-28.089198874501808,29.81946441576644,555.292487110404
-27.612087443850655,58.8824029437942,529.3398139162229
-26.72885139968785,26.166877008663583,494.1065390794874
-26.31018136755021,4.346500853485264,506.1075301159086
-26.31018136755021,4.346500853485264,526.2036273510042
-26.24063735389461,10.39076388359512,521.123096303524
-26.084775895640824,9.492587655272038,514.5540339929737
-26.084775895640824,9.492587655272038,521.6955179128165
-25.932894493155747,18.86847011465189,510.5995805386804
-25.932894493155747,18.86847011465189,518.657889863115
-25.63099897132202,0.1734898034146708,499.38753724707755
-25.6283966242708,-4.84634184622228,512.4367750544274
-25.6283966242708,-4.84634184622228,512.567932485416
-25.705938093810175,11.228790960318637,517.8409906367342
-25.537506229404272,7.742557394629448,500.76175584707545
-25.537506229404272,7.742557394629448,510.75012458808544
-25.413625311090488,16.920625068484235,502.0285083229295
-25.14289530999537,7.862300818401609,489.2108651123423
-25.14289530999537,7.862300818401609,502.8579061999074
-25.024960797719455,13.41585102820459,494.5537973623243
-25.024960797719455,13.41585102820459,500.4992159543891
-24.810307181267156,47.98384721796271,485.90211057751765
-24.042565625781542,20.696912419903647,445.6757624613097
-24.042565625781542,20.696912419903647,480.85131251563087
-23.732111939483268,14.655779092369238,457.25377198680474
-23.497619474005905,19.078181223446812,458.13392761907323
-23.497619474005905,19.078181223446812,469.9523894801181
-23.211446755652293,18.376106951374428,451.6878409997002
-22.91742904443099,22.12500995193003,441.881613024083
-22.91742904443099,22.12500995193003,458.3485808886198
-22.563428885200935,18.751220545106726,433.42528812721423
-22.28216057702459,10.895559065945207,430.71944074533377
-22.28216057702459,10.895559065945207,445.64321154049185
-22.107831631968637,-4.905341261715432,434.1691985004358
-22.107831631968637,-4.905341261715432,442.15663263937273
-22.1863170921559,-0.38926177918004395,447.6823818537667
-22.192156018843594,5.230069126313325,444.123406796212
-22.192156018843594,5.230069126313325,443.84312037687187
-22.108474912822775,6.633079997210481,437.9512753498712
-22.008978712863954,12.553441154582643,435.1648470306137
-22.008978712863954,12.553441154582643,440.17957425727906
-21.8081236543911,11.49015935361074,424.9129878866495
-21.624281104733758,10.272315391523254,423.6624784778631
-21.624281104733758,10.272315391523254,432.48562209467514
-21.47019637386105,5.201247301414587,421.2279362391489
-21.47019637386105,5.201247301414587,429.40392747722103
-21.38697641703802,14.5784557914466,423.74467639215163
-21.15372112437542,26.209307021536723,413.27666163302854
-21.15372112437542,26.209307021536723,423.0744224875084
